time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo,temperature_celsius,wind_speed,wind_direction_degrees
2022-07-11 17:00:00,44.28,-81.52,0,0 days,975.0,2022-07-11 17:00:00,48.501114,296.48218,5.0499935,9.793699,-0.00024282782,23.33218000000005,11.019027836095308,207.2773061952162
2022-07-11 18:00:00,44.28,-81.52,0,0 days,975.0,2022-07-11 18:00:00,44.749725,297.1631,4.918414,10.4231,-0.00025535538,24.01310000000001,11.525268321622539,205.26151465201937
2022-07-11 19:00:00,44.28,-81.52,0,0 days,975.0,2022-07-11 19:00:00,42.14438,297.739,4.7831936,10.462835,-0.00026286836,24.589,11.504340800424245,204.56800164484739
2022-07-11 20:00:00,44.28,-81.52,0,0 days,975.0,2022-07-11 20:00:00,42.381516,297.9563,4.1262636,9.537994,-0.00026072934,24.80630000000002,10.392275056055865,203.3939536011365
2022-07-11 21:00:00,44.28,-81.52,0,0 days,975.0,2022-07-11 21:00:00,45.497406,297.86133,4.2379665,8.414407,-0.00024836347,24.711330000000032,9.421390832396842,206.73238429699904
2022-07-11 22:00:00,44.28,-81.52,0,0 days,975.0,2022-07-11 22:00:00,54.4077,297.74414,3.2388754,6.665413,-0.00021356092,24.59414000000004,7.41067097618658,205.91616849172286
2022-07-11 23:00:00,44.28,-81.52,0,0 days,975.0,2022-07-11 23:00:00,62.451263,296.78345,4.980177,5.7636003,-0.0002153892,23.63345000000004,7.617168198844574,220.8294421462247
2022-07-12 00:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 00:00:00,78.93431,294.2578,5.9929047,5.2297583,-0.00021843235,21.107799999999997,7.953947360883211,228.89015141925765
2022-07-12 01:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 01:00:00,88.06325,293.19165,6.2776985,4.6298256,-0.0001936155,20.041650000000004,7.800306631365053,233.59108972548063
2022-07-12 02:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 02:00:00,92.91844,292.3418,5.684512,4.2308483,-0.0001617154,19.1918,7.086166383578422,233.3405588841897
2022-07-12 03:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 03:00:00,94.52373,292.25146,5.3485107,3.4299803,-0.00013427009,19.10146000000003,6.353843841833271,237.32809609583768
2022-07-12 04:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 04:00:00,93.81064,292.3672,5.127695,2.7312212,-0.00011359794,19.217200000000048,5.809718173573865,241.9583998720928
2022-07-12 05:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 05:00:00,93.92232,292.34497,4.552681,3.0190487,-0.0001227674,19.194970000000012,5.4627428404358085,236.45019152990537
2022-07-12 06:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 06:00:00,95.35686,291.91943,5.323388,2.8018932,-0.00012309781,18.76943,6.015734809875701,242.24053193725322
2022-07-12 07:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 07:00:00,96.60834,291.3584,6.979497,0.9610873,-6.179452e-05,18.20840000000004,7.045357845505812,262.1595921668494
2022-07-12 08:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 08:00:00,98.497086,290.6709,6.4093075,-0.36010742,-1.0691888e-05,17.52090000000004,6.419415859990323,273.2157866647949
2022-07-12 09:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 09:00:00,96.98927,290.29614,6.2551565,-1.0756121,-4.865792e-06,17.146140000000003,6.3469618109106865,279.75693631177285
2022-07-12 10:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 10:00:00,95.05614,290.73828,3.7793026,-1.3986626,3.8740065e-05,17.588279999999997,4.029812056536325,290.30874925709566
2022-07-12 11:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 11:00:00,97.27527,290.13574,3.9795513,-1.3067226,2.654329e-05,16.98574000000002,4.188597916091069,288.1780741975471
2022-07-12 12:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 12:00:00,98.09943,289.48755,4.763818,-2.1927195,2.685572e-05,16.33755000000002,5.244233093866466,294.7159611365561
2022-07-12 13:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 13:00:00,97.493774,289.22168,5.1394873,-2.9032526,3.070038e-05,16.071680000000015,5.902813343336214,299.4617349882993
2022-07-12 14:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 14:00:00,97.3819,289.1936,5.1119804,-3.3208761,4.0235536e-05,16.043600000000026,6.095946331910688,303.00880660422
2022-07-12 15:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 15:00:00,98.14186,288.76733,5.072584,-3.4552155,2.8888797e-05,15.617330000000038,6.1375583572375305,304.2609263948332
2022-07-12 16:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 16:00:00,96.30208,288.63696,5.019018,-3.2463408,9.530621e-06,15.48696000000001,5.977396613415295,302.8951103044875
2022-07-12 17:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 17:00:00,92.84273,288.91138,5.2324314,-2.8282213,-1.6250124e-05,15.761380000000031,5.947871390462276,298.3920025399089
2022-07-12 18:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 18:00:00,90.68027,289.1526,5.4730606,-2.267067,-2.39511e-05,16.00260000000003,5.924017649683479,292.50045635489744
2022-07-12 19:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 19:00:00,88.684906,289.3894,5.2649784,-2.6416836,-1.7165788e-05,16.239400000000046,5.890542402442709,296.6450412097392
2022-07-12 20:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 20:00:00,87.089584,289.47217,4.497657,-3.5180635,1.6796475e-06,16.32217000000003,5.710139164651003,308.0324874797021
2022-07-12 21:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 21:00:00,87.28595,289.22754,3.5319147,-3.852931,2.3648245e-05,16.07754,5.226805787365462,317.4890577147909
2022-07-12 22:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 22:00:00,82.62982,289.91382,2.264841,-3.4928246,2.6904367e-05,16.76382000000001,4.162850999212698,327.0395446154053
2022-07-12 23:00:00,44.28,-81.52,0,0 days,975.0,2022-07-12 23:00:00,81.537994,289.79126,2.0494814,-3.346488,3.4276003e-05,16.641260000000045,3.924201312762886,328.51554994139167
2022-07-13 00:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 00:00:00,79.80002,289.66797,1.8462715,-2.8006525,2.976341e-05,16.517970000000048,3.354455675287497,326.6059686806067
2022-07-13 01:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 01:00:00,79.71974,289.32275,2.0600681,-1.931037,2.313027e-05,16.172750000000008,2.8236119549269887,313.14829147135026
2022-07-13 02:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 02:00:00,79.25156,289.0713,2.3909216,-1.5499964,1.6552163e-05,15.92130000000003,2.8493850103767167,302.95469897338074
2022-07-13 03:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 03:00:00,78.60777,288.80322,3.1564722,-1.521904,1.24641265e-05,15.653220000000033,3.5042129693540085,295.741201377897
2022-07-13 04:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 04:00:00,77.7668,288.5586,3.606967,-1.705759,1.2614809e-05,15.408600000000035,3.989965501751864,295.30978251901513
2022-07-13 05:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 05:00:00,76.84653,288.32764,3.3421078,-1.670435,1.6991951e-05,15.177639999999997,3.7363133749788493,296.5565624061218
2022-07-13 06:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 06:00:00,75.65291,288.21582,3.5732641,-1.2558165,1.25305105e-05,15.06582000000003,3.7875178428650416,289.3639227972326
2022-07-13 07:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 07:00:00,75.83295,288.04785,4.13457,-1.0574799,5.0438493e-06,14.897850000000005,4.267661282693838,284.3467203223698
2022-07-13 08:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 08:00:00,76.822296,287.87646,4.6569347,-0.7768699,-1.195278e-06,14.726460000000031,4.721288769138157,279.470870544877
2022-07-13 09:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 09:00:00,78.07428,287.76025,4.734391,-0.8136374,-8.065276e-06,14.610250000000008,4.803796827464684,279.7514134022125
2022-07-13 10:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 10:00:00,87.87891,286.92676,4.2503004,-1.2993469,6.5228124e-07,13.776760000000024,4.444474756006583,286.99876302013996
2022-07-13 11:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 11:00:00,86.797134,286.99463,4.084049,-1.3953705,1.24206e-05,13.844629999999995,4.315844652750056,288.8634253926428
2022-07-13 12:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 12:00:00,86.25464,287.2473,3.5094995,-0.7326448,1.10898345e-05,14.097300000000018,3.5851576176602458,281.79174258801817
2022-07-13 13:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 13:00:00,81.776184,287.86768,3.831626,-0.103369474,3.475212e-06,14.71768000000003,3.833020095437935,271.54534872811
2022-07-13 14:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 14:00:00,77.986664,288.07764,5.1071625,0.5340296,-1.8751714e-05,14.927639999999997,5.135006953752099,264.0305694376543
2022-07-13 15:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 15:00:00,75.44472,288.12573,5.3829365,0.35276347,-3.7594786e-05,14.975729999999999,5.394483054825429,266.2505598978266
2022-07-13 16:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 16:00:00,71.8008,288.32544,4.924902,0.15918517,-5.2807867e-05,15.175440000000037,4.9274739601495545,268.148701406342
2022-07-13 17:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 17:00:00,70.1535,288.19336,3.8020124,0.7437482,-6.640429e-05,15.043360000000007,3.8740753315800407,258.93159417148064
2022-07-13 18:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 18:00:00,70.871826,288.1106,2.6498404,0.61138576,-5.99865e-05,14.9606,2.719457058495857,257.0077619518779
2022-07-13 19:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 19:00:00,70.754,288.37256,2.43575,0.39921695,-3.374678e-05,15.222560000000044,2.4682488196426435,260.69203738722206
2022-07-13 20:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 20:00:00,70.14693,288.6577,2.0771465,-0.23361766,-1.3651208e-05,15.5077,2.09024275947224,276.4171163863975
2022-07-13 21:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 21:00:00,69.077286,289.05225,2.1214008,-0.8093842,-4.1566477e-07,15.902250000000038,2.2705603135460373,290.8834984445311
2022-07-13 22:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 22:00:00,64.45323,289.5681,1.826725,-1.7240429,-1.9177314e-05,16.418100000000038,2.5118216789146097,313.3435662481465
2022-07-13 23:00:00,44.28,-81.52,0,0 days,975.0,2022-07-13 23:00:00,66.2068,289.61475,1.0968304,-1.671341,7.3986075e-06,16.464750000000038,1.9991042155538465,326.724803657515
2022-07-14 00:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 00:00:00,68.61557,289.57886,0.7396157,-1.599266,2.5210917e-05,16.428860000000043,1.7620111016796944,335.1807816092895
2022-07-14 01:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 01:00:00,70.916595,289.4751,0.9068912,-1.928608,3.657474e-05,16.32510000000002,2.1311922640394134,334.8156374748711
2022-07-14 02:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 02:00:00,71.665146,289.55298,0.6852884,-2.8408375,3.5673e-05,16.402980000000014,2.922324056736489,346.43777992412157
2022-07-14 03:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 03:00:00,71.70172,289.75903,0.4344731,-3.3805351,3.242807e-05,16.60903000000002,3.4083404226919027,352.6763798871676
2022-07-14 04:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 04:00:00,71.156586,289.94824,0.5307996,-3.8947353,2.4988243e-05,16.79824000000002,3.9307392781035793,352.2391764341776
2022-07-14 05:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 05:00:00,70.474686,290.00488,0.70419264,-4.370105,2.3183515e-05,16.854880000000037,4.426477717695546,350.84612531615295
2022-07-14 06:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 06:00:00,69.69379,289.98584,1.084899,-4.447173,3.047449e-05,16.83584000000002,4.577592547631342,346.2903314442927
2022-07-14 07:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 07:00:00,68.66443,289.96338,1.383337,-4.4552994,3.9032777e-05,16.813379999999995,4.665116718712337,342.7508238123502
2022-07-14 08:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 08:00:00,67.178116,289.98438,1.4029388,-4.533244,5.0159433e-05,16.83438000000001,4.745370211066934,342.80385964238405
2022-07-14 09:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 09:00:00,66.83371,289.95898,0.8744846,-4.4086866,6.020702e-05,16.80898000000002,4.494579051775229,348.78072800971825
2022-07-14 10:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 10:00:00,70.54332,289.6687,0.8016181,-4.0873985,4.448033e-05,16.518700000000024,4.1652632661153435,348.9040171410029
2022-07-14 11:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 11:00:00,70.20979,289.71558,0.6625604,-3.3337345,3.8388884e-05,16.56558000000001,3.398936892638404,348.759268795641
2022-07-14 12:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 12:00:00,70.14896,289.68457,0.5573628,-2.377143,3.596848e-05,16.53457000000003,2.441610561345285,346.8043649616468
2022-07-14 13:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 13:00:00,73.974335,289.50977,0.8636784,-1.3360882,4.399351e-05,16.359770000000026,1.5909343345360927,327.1204354470584
2022-07-14 14:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 14:00:00,72.520874,289.9375,1.7331915,-1.1049929,2.4650944e-05,16.787500000000023,2.0554712561168693,302.51946900231104
2022-07-14 15:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 15:00:00,70.7856,290.26147,2.5051441,-1.8070297,9.5824025e-06,17.111469999999997,3.088867640163123,305.80395358311466
2022-07-14 16:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 16:00:00,68.31743,290.44092,2.8044739,-2.7433758,2.1406711e-05,17.29092000000003,3.923160031888433,314.36903089661405
2022-07-14 17:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 17:00:00,65.33618,290.63892,2.4468918,-3.0492945,2.975062e-05,17.488920000000007,3.90966449054615,321.2548662290315
2022-07-14 18:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 18:00:00,62.944336,290.84766,2.2493258,-3.0338154,3.1202857e-05,17.69766000000004,3.776705235495987,323.44609125146667
2022-07-14 19:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 19:00:00,59.950897,291.05005,2.6578436,-3.5347996,2.6629525e-05,17.90005000000002,4.422549130786578,323.06020653762664
2022-07-14 20:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 20:00:00,57.527664,291.1494,2.6656227,-3.8574085,2.0910273e-05,17.999400000000037,4.688831913667576,325.3539845397556
2022-07-14 21:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 21:00:00,57.45784,291.1704,2.5070639,-4.04922,2.0264517e-05,18.020399999999995,4.76251530255633,328.2363883512398
2022-07-14 22:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 22:00:00,51.84659,291.45117,2.119113,-3.4936628,1.358377e-05,18.301170000000013,4.086113026688425,328.7607125095117
2022-07-14 23:00:00,44.28,-81.52,0,0 days,975.0,2022-07-14 23:00:00,52.95836,291.27246,1.8110561,-3.071703,-1.3906215e-05,18.122460000000046,3.5658496207154067,329.47667524979244
2022-07-15 00:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 00:00:00,51.65349,291.15527,1.4290161,-2.7844152,-2.9303977e-05,18.005269999999996,3.1297052608912312,332.83222228244836
2022-07-15 01:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 01:00:00,48.00827,291.08228,1.8577566,-2.755145,-4.0247527e-05,17.93228000000005,3.322963068688631,326.00875067790395
2022-07-15 02:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 02:00:00,45.09091,291.04004,1.4075375,-2.5093412,-4.4328466e-05,17.89004,2.877143561229382,330.71109903844626
2022-07-15 03:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 03:00:00,43.12256,291.01685,0.49639297,-2.3674421,-4.3325417e-05,17.86685,2.4189229168201765,348.15806715167923
2022-07-15 04:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 04:00:00,41.76956,290.97168,0.54285085,-2.4258347,-3.87998e-05,17.821680000000015,2.485832061316655,347.3862213655236
2022-07-15 05:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 05:00:00,40.69371,290.91846,0.7480416,-2.4200583,-3.415298e-05,17.768460000000005,2.5330314665888873,342.8235868043573
2022-07-15 06:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 06:00:00,40.11615,290.85913,0.3677252,-1.8392172,-2.8356008e-05,17.709130000000016,1.8756176933188917,348.69360934253143
2022-07-15 07:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 07:00:00,39.94223,290.7793,-0.081597626,-1.2418423,-2.3445493e-05,17.6293,1.2445201768706389,3.7593249401823248
2022-07-15 08:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 08:00:00,39.99649,290.67163,-0.48734295,-0.6931348,-2.2109336e-05,17.521630000000016,0.8473128122988243,35.111045581444756
2022-07-15 09:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 09:00:00,40.04544,290.57983,-0.20288652,0.013188425,-2.2461463e-05,17.429830000000038,0.2033147179908307,93.71921928252128
2022-07-15 10:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 10:00:00,40.80844,290.8955,-0.33255237,1.163127,-3.6307494e-05,17.74550000000005,1.2097336470982434,164.04411305039696
2022-07-15 11:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 11:00:00,39.99611,290.88013,-0.25042844,1.2538958,-3.724244e-05,17.73013000000003,1.2786590948405574,168.70547784851215
2022-07-15 12:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 12:00:00,39.293884,290.84106,-0.37152737,1.7537222,-3.8365455e-05,17.69106000000005,1.7926444548297793,168.03869725886295
2022-07-15 13:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 13:00:00,37.65419,290.8711,-0.75213933,2.1961813,-4.3626234e-05,17.721100000000035,2.32140601235599,161.0949000293265
2022-07-15 14:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 14:00:00,42.66815,290.99243,-1.0845957,2.531909,-5.4095188e-05,17.842430000000036,2.7544347907945634,156.8111251443121
2022-07-15 15:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 15:00:00,38.97487,291.7815,-0.03666795,2.796503,-6.7713714e-05,18.631500000000017,2.796743386077136,179.2487766365171
2022-07-15 16:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 16:00:00,35.630386,292.57495,0.658222,3.006446,-8.101064e-05,19.424950000000024,3.0776571856202564,192.34930703425806
2022-07-15 17:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 17:00:00,34.082916,293.38647,0.28001446,3.052452,-8.275495e-05,20.236469999999997,3.0652685543216425,185.2413172286492
2022-07-15 18:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 18:00:00,34.53363,293.96484,2.3896494,2.7157612,-9.468297e-05,20.814840000000004,3.617427698012194,221.34515590638904
2022-07-15 19:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 19:00:00,37.222183,294.2295,2.7266283,2.8149967,-0.00011022795,21.079499999999996,3.9190187939549075,224.0864218944936
2022-07-15 20:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 20:00:00,42.501907,294.58423,1.8086262,2.9868069,-0.00010794359,21.434230000000014,3.491725102182881,211.19651415829745
2022-07-15 21:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 21:00:00,45.64035,294.96948,1.2640886,3.342085,-0.00010564503,21.81948,3.5731571664110944,200.71829859885509
2022-07-15 22:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 22:00:00,50.443756,294.47754,1.5077581,4.953826,-0.00013095484,21.32754,5.178197227452003,196.9282744317534
2022-07-15 23:00:00,44.28,-81.52,0,0 days,975.0,2022-07-15 23:00:00,47.98456,294.8286,1.1842985,5.301406,-0.00012665772,21.678600000000017,5.432077734526472,192.5927312661752
2022-07-16 00:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 00:00:00,44.641907,295.2688,0.5191501,5.1038704,-0.00012828602,22.11880000000002,5.13020563782059,185.80797614129307
2022-07-16 01:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 01:00:00,43.03195,295.5598,-0.31351316,4.9505577,-0.0001250538,22.40980000000002,4.960474981543852,176.37636286230438
2022-07-16 02:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 02:00:00,42.11232,295.68286,-0.35336304,5.3869257,-0.00010447494,22.532860000000028,5.398502934643875,176.24697877405154
2022-07-16 03:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 03:00:00,42.706726,295.56396,-0.07030594,5.6683846,-9.332904e-05,22.41396000000003,5.668820591508999,179.2893871227835
2022-07-16 04:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 04:00:00,43.186356,295.42017,0.22931188,5.734256,-0.00010908839,22.270170000000007,5.738839239066132,182.29002785001495
2022-07-16 05:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 05:00:00,43.293915,295.2434,0.9344837,6.213848,-9.996872e-05,22.09340000000003,6.283722364384799,188.5524656163633
2022-07-16 06:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 06:00:00,44.694534,294.92334,2.0039263,6.2698097,-5.8840713e-05,21.77334000000002,6.58226665291264,197.72466841888652
2022-07-16 07:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 07:00:00,47.799896,294.54346,3.1797113,4.9309206,-1.1853056e-05,21.393460000000005,5.867243127300253,212.8160049892965
2022-07-16 08:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 08:00:00,50.658524,294.2959,3.5159292,2.918374,8.029784e-06,21.14590000000004,4.569317776571098,230.30585287363158
2022-07-16 09:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 09:00:00,52.563095,294.14868,2.8273048,0.9910289,-3.4014938e-06,20.998680000000036,2.9959624017564455,250.68337923641144
2022-07-16 10:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 10:00:00,66.28505,292.52832,2.227808,-0.472313,-1.4688907e-05,19.37832000000003,2.2773247583146765,281.9699221081803
2022-07-16 11:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 11:00:00,67.065186,292.43872,0.94056475,-0.39995635,-2.9109113e-05,19.288720000000012,1.0220700224778558,293.0366530637448
2022-07-16 12:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 12:00:00,67.7262,292.29883,0.45924085,-0.35498065,-4.0301908e-05,19.148830000000032,0.5804424348573638,307.70304485410026
2022-07-16 13:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 13:00:00,70.44656,292.0625,0.38995624,0.5183941,-3.2797514e-05,18.912500000000023,0.6486896885489607,216.95191063888092
2022-07-16 14:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 14:00:00,66.67032,292.72046,0.6890963,1.3380337,-3.9820094e-05,19.570460000000026,1.5050541163059155,207.24877014775154
2022-07-16 15:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 15:00:00,63.319916,293.23315,1.6262207,0.4092716,-2.1773638e-05,20.083150000000046,1.676930829722875,255.87371540731166
2022-07-16 16:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 16:00:00,61.951218,293.5703,1.3551769,-0.1992814,-7.1355034e-06,20.420299999999997,1.3697508921988588,278.36550039855024
2022-07-16 17:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 17:00:00,61.22534,293.844,1.2462196,-1.2658672,1.0994164e-05,20.694000000000017,1.7763679403378119,315.44811413534165
2022-07-16 18:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 18:00:00,60.587433,294.06494,0.66596717,-2.14499,3.2700555e-05,20.91494,2.245995185127922,342.75170365266507
2022-07-16 19:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 19:00:00,59.332123,294.27612,0.5397483,-3.1615458,5.380198e-05,21.126120000000014,3.207288585838594,350.31170319664955
2022-07-16 20:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 20:00:00,57.46315,294.45068,0.79001623,-4.0246954,5.3397336e-05,21.30068,4.101499568017114,348.8944840445713
2022-07-16 21:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 21:00:00,55.209824,294.48462,1.0271521,-4.6228495,4.2764295e-05,21.33462000000003,4.735586440577836,347.47293780628837
2022-07-16 22:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 22:00:00,54.18329,293.69653,0.8088446,-4.498419,-1.19692595e-05,20.54653000000002,4.570558290461917,349.80677007491954
2022-07-16 23:00:00,44.28,-81.52,0,0 days,975.0,2022-07-16 23:00:00,51.23738,293.9568,0.06442082,-4.1134615,-2.4523819e-05,20.80680000000001,4.113965915516525,359.10276554656343
2022-07-17 00:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 00:00:00,48.803146,294.18384,-1.3757744,-3.8400784,-1.3783227e-05,21.033839999999998,4.079087804625186,19.710939947603322
2022-07-17 01:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 01:00:00,47.715805,294.34326,-3.416685,-3.0086374,2.5826142e-07,21.19326000000001,4.552541641094979,48.63375558921685
2022-07-17 02:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 02:00:00,51.331467,294.2671,-5.1194468,-1.7072926,-2.0415331e-07,21.11710000000005,5.396627054007438,71.55688939139714
2022-07-17 03:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 03:00:00,55.75493,294.10693,-5.319463,-0.5283209,-1.7980594e-05,20.95693,5.34563462853063,84.32807191794409
2022-07-17 04:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 04:00:00,55.75482,294.2063,-5.6159105,0.8714344,-3.0278592e-05,21.05630000000002,5.683119623720199,98.82037967225837
2022-07-17 05:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 05:00:00,55.656433,294.3645,-5.5607147,2.289733,-3.430777e-05,21.214500000000044,6.013686488842355,112.38037245364109
2022-07-17 06:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 06:00:00,55.79843,294.3313,-5.0956078,3.2329702,-2.777268e-05,21.18130000000002,6.034676061356473,122.39358011883006
2022-07-17 07:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 07:00:00,56.237778,294.16504,-4.248698,3.7152138,-1.5302983e-05,21.01504,5.643956792438655,131.16761262093618
2022-07-17 08:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 08:00:00,57.679184,293.7556,-3.0671043,3.9616861,-3.2600992e-06,20.605600000000038,5.010198153966737,142.2532626071134
2022-07-17 09:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 09:00:00,60.83937,293.16626,-1.9268951,3.7208881,6.0880475e-06,20.016260000000045,4.190218726883552,152.622216851865
2022-07-17 10:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 10:00:00,70.82521,292.2036,-0.10557234,3.6972914,3.357629e-05,19.053600000000017,3.6987983475024744,178.36442256492148
2022-07-17 11:00:00,44.28,-81.52,0,0 days,975.0,2022-07-17 11:00:00,73.84129,291.8025,-0.103557944,2.3133726,5.481059e-05,18.652500000000032,2.315689321605182,177.43687006898907
