U,V,Y,d,Time,time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,temperature,u,v,speed,direction,system_torque_knm,generator_speed_rpm,degradation,cycle_factor
0.097170815,10.46487785,3.800399109,0.00019996,02/07/2023 07:00,05/04/2024 16:00,36.5,4.75,0,0 days,975,05/04/2024 16:00,27.71151,300.44928,0.19087219,0.29777527,0.353698041,237.3403683,0.0,0.0,1.0,41.26660650909937
0.065756208,10.67812135,6.036078351,0.000197917,02/07/2023 08:00,05/04/2024 16:00,36.5,5.0,0,0 days,975,05/04/2024 16:00,30.39901,299.77936,-0.44877625,-0.4033966,0.603430973,41.95178168,0.0,0.0,1.0,41.26660650909937
0.03350206,10.67031785,10.0913469,0.000206172,02/07/2023 09:00,05/04/2024 16:00,36.25,4.5,0,0 days,975,05/04/2024 16:00,12.453698,301.34772,0.113723755,1.7997284,1.803317888,266.3843214,0.0,0.0,1.0,41.26660650909937
0.020161626,9.955149592,15.06516232,0.000200498,02/07/2023 10:00,05/04/2024 16:00,36.25,4.75,0,0 days,975,05/04/2024 16:00,13.918542,301.37897,0.57466125,1.8046112,1.89389998,252.3364192,0.0,0.0,1.0,41.26660650909937
0.087357324,10.40161773,4.002428558,0.00020274,02/07/2023 11:00,05/04/2024 16:00,36.25,5.0,0,0 days,975,05/04/2024 16:00,16.402916,301.13678,0.76020813,1.5536346,1.72965224,243.9270587,0.0,0.0,1.0,41.26660650909937
0.083633978,10.96582407,3.851749029,0.000204619,02/07/2023 12:00,05/04/2024 16:00,36.0,4.5,0,0 days,975,05/04/2024 16:00,15.348229,300.45123,-0.48197937,2.9315643,2.970921298,279.3364902,0.0,0.0,1.0,41.26660650909937
0.124997424,9.512705208,3.611625804,0.000203827,02/07/2023 13:00,05/04/2024 16:00,36.0,4.75,0,0 days,975,05/04/2024 16:00,16.71151,300.2149,0.024856567,2.6483612,2.648477845,269.4622582,0.0,0.0,1.0,41.26660650909937
0.112610491,8.606762899,3.184609081,0.00019887,02/07/2023 14:00,05/04/2024 16:00,36.0,5.0,0,0 days,975,05/04/2024 16:00,19.395103,299.91022,0.41841125,2.474533,2.509657654,260.4028066,0.0,0.0,1.0,41.26660650909937
0.082518955,9.563281452,4.205153716,0.000194696,02/07/2023 15:00,05/04/2024 16:00,35.75,4.5,0,0 days,975,05/04/2024 16:00,14.746667,300.11725,-2.1899872,3.8661346,4.443314155,299.5295559,132.81642745478996,460.52500354146,1.0,41.26660650909937
0.292581197,9.220555333,0.787362445,0.000192276,02/07/2023 16:00,05/04/2024 16:00,35.75,4.75,0,0 days,975,05/04/2024 16:00,16.746666,299.5899,-1.1001434,3.541916,3.708838693,287.2551527,92.53662251163298,384.40067315540597,1.0,41.26660650909937
0.02362747,7.225260154,14.03904523,0.000300665,02/07/2023 17:00,05/04/2024 16:00,35.75,5.0,0,0 days,975,05/04/2024 16:00,18.324791,299.1856,-0.44877625,3.2489471,3.279795326,277.864486,72.36544534056063,339.932694701749,1.0,41.26660650909937
0.028430427,7.428436451,11.54025764,0.000308417,02/07/2023 18:00,05/04/2024 16:00,35.5,4.5,0,0 days,975,05/04/2024 16:00,13.527917,300.3946,-3.8403778,4.245041,5.724410427,312.134822,220.44450724107838,593.3035658012582,1.0,41.26660650909937
0.025780495,8.111437105,13.6711509,0.000300579,02/07/2023 19:00,05/04/2024 16:00,35.5,4.75,0,0 days,975,05/04/2024 16:00,14.859948,299.88092,-2.4194794,4.4130096,5.032746198,298.734224,170.3914555122954,521.6163835977029,1.0,41.26660650909937
0.093158128,7.120680372,4.607003953,0.000298819,02/07/2023 20:00,05/04/2024 16:00,35.5,5.0,0,0 days,975,05/04/2024 16:00,16.391197,299.4278,-1.2495575,4.243088,4.423255557,286.4093047,131.6199790708507,458.4460404704237,1.0,41.26660650909937
0.010180394,7.402699067,46.77230991,0.000304173,02/07/2023 21:00,05/04/2024 16:00,35.25,4.5,0,0 days,975,05/04/2024 16:00,14.813073,300.38092,-3.3638153,4.151291,5.343076861,309.0180517,192.05277955525634,553.7804450153146,1.0,41.26660650909937
0.022022563,7.268306709,15.7899135,0.000307507,02/07/2023 22:00,05/04/2024 16:00,35.25,4.75,0,0 days,975,05/04/2024 16:00,15.070886,299.88873,-2.6558075,4.450119,5.182361681,300.8285293,180.672973718776,537.1232031064422,1.0,41.26660650909937
0.053877667,7.439812029,5.901703924,0.000303193,02/07/2023 23:00,05/04/2024 16:00,35.25,5.0,0,0 days,975,05/04/2024 16:00,16.422447,299.4981,-1.8940887,4.12883,4.542555357,294.6431522,138.81557961109482,470.81080672340045,1.0,41.26660650909937
0.101641508,6.714644716,3.072177571,0.000300489,03/07/2023 00:00,05/04/2024 16:00,35.0,4.5,0,0 days,975,05/04/2024 16:00,16.762291,299.34967,-2.2671356,4.09758,4.682954803,298.9551622,147.52909772847497,485.36243484909403,1.0,41.26660650909937
0.101527795,6.677977825,4.011940325,0.000290455,03/07/2023 01:00,05/04/2024 16:00,35.0,4.75,0,0 days,975,05/04/2024 16:00,16.695885,299.07037,-2.2602997,4.385666,4.933864712,297.2658295,163.7616583225265,511.3678629667699,1.0,41.26660650909937
0.091351539,6.169525295,3.949168283,0.000303878,03/07/2023 02:00,05/04/2024 16:00,35.0,5.0,0,0 days,975,05/04/2024 16:00,16.227135,299.13873,-2.1313934,3.8827362,4.429275135,298.764192,131.97846430526783,459.069936571596,1.0,41.26660650909937
0.002797411,6.305920589,127.6103745,0.000305142,03/07/2023 03:00,05/04/2024 16:00,34.75,4.5,0,0 days,975,05/04/2024 16:00,17.426353,298.5782,-2.2544403,3.2675018,3.969769399,304.6040606,106.01524298558681,411.4447015397967,1.0,41.26660650909937
0.125455136,5.843165436,3.839609369,0.000304172,03/07/2023 04:00,05/04/2024 16:00,34.75,4.75,0,0 days,975,05/04/2024 16:00,17.668541,298.66608,-2.5288544,3.3309784,4.182167103,307.2055019,117.66316247968587,433.45855203496114,1.0,41.26660650909937
0.117913754,7.15660145,3.998066126,0.000293572,03/07/2023 05:00,05/04/2024 16:00,34.75,5.0,0,0 days,975,05/04/2024 16:00,17.320885,298.877,-2.647995,2.934494,3.952610853,312.0621,105.100763617177,409.6663129271108,1.0,41.26660650909937
0.00850106,6.388106778,55.7087716,0.000304576,03/07/2023 06:00,05/04/2024 16:00,34.5,4.5,0,0 days,975,05/04/2024 16:00,16.750572,298.82623,-3.335495,1.7596893,3.771211122,332.1854547,95.67521478498594,390.86523138340283,1.0,41.26660650909937
0.143289504,6.032885604,2.175893169,0.000295143,03/07/2023 07:00,05/04/2024 16:00,34.5,4.75,0,0 days,975,05/04/2024 16:00,16.30526,299.23444,-3.6763153,1.6874237,4.045082561,335.3449417,110.07597326787713,419.2504954297351,1.0,41.26660650909937
0.080365185,6.584120409,4.856439462,0.00029798,03/07/2023 08:00,05/04/2024 16:00,34.5,5.0,0,0 days,975,05/04/2024 16:00,16.410728,299.1778,-3.8745575,1.6161346,4.198105152,337.3582692,118.5616892795566,435.1104428849726,1.0,41.26660650909937
0.034104791,6.702146835,9.99346658,0.000295996,03/07/2023 09:00,05/04/2024 16:00,34.25,4.5,0,0 days,975,05/04/2024 16:00,16.996666,299.19733,-4.554245,0.64445496,4.599616257,351.9457542,142.32492200672172,476.72485430147754,1.0,41.26660650909937
0.020556095,5.816795717,14.95917635,0.000296725,03/07/2023 10:00,05/04/2024 16:00,34.25,4.75,0,0 days,975,05/04/2024 16:00,17.016197,299.59772,-4.814987,0.778244,4.877475119,350.8187126,160.03975545189016,505.52339264827106,1.0,41.26660650909937
0.109827649,6.588271614,3.983520839,0.00040349,03/07/2023 11:00,05/04/2024 16:00,34.25,5.0,0,0 days,975,05/04/2024 16:00,17.293541,299.28522,-5.1401825,0.89445496,5.217425209,350.1286733,183.1260881299379,540.7573443662294,1.0,41.26660650909937
0.114473176,5.770001533,2.653072431,0.000396893,03/07/2023 12:00,05/04/2024 16:00,34.0,4.5,0,0 days,975,05/04/2024 16:00,17.570885,299.21686,-5.465378,0.11613464,5.466611742,358.7826965,201.03617545179614,566.5841540613719,1.0,41.26660650909937
0.144262102,12.78318076,2.661694712,0.000101838,03/07/2023 13:00,05/04/2024 16:00,34.0,4.75,0,0 days,975,05/04/2024 16:00,17.481041,299.54498,-5.543503,0.17765808,5.546349061,358.1644142,206.94367198979808,574.8484873403012,1.0,41.26660650909937
0.066794973,12.66626929,4.889375215,0.000105303,03/07/2023 14:00,05/04/2024 16:00,34.0,5.0,0,0 days,975,05/04/2024 16:00,17.902916,299.32623,-6.0063934,0.15031433,6.008273968,358.566431,242.8494974221624,622.7244560527623,1.0,41.26660650909937
0.116330708,12.78846479,2.217181869,9.7e-05,03/07/2023 15:00,05/04/2024 17:00,37.0,4.5,0,0 days,975,05/04/2024 17:00,21.522095,298.68976,-5.9104614,0.4311676,5.92616735,355.8276691,236.25748510054228,614.2145579945532,1.0,41.26660650909937
0.069831854,12.30418841,4.772336995,9.72e-05,03/07/2023 16:00,05/04/2024 17:00,37.0,4.75,0,0 days,975,05/04/2024 17:00,21.713501,298.3128,-5.0217896,0.47608948,5.044306888,354.584275,171.17516488622616,522.8145853088315,1.0,41.26660650909937
0.158681629,11.3965761,2.294847549,9.97e-05,03/07/2023 17:00,05/04/2024 17:00,37.0,5.0,0,0 days,975,05/04/2024 17:00,19.451782,298.45538,-4.1604614,0.009292603,4.160471778,359.8720272,116.44555483780618,431.2099512366224,1.0,41.26660650909937
0.047645745,10.20917063,7.483874418,0.000198376,03/07/2023 18:00,05/04/2024 17:00,36.75,4.5,0,0 days,975,05/04/2024 17:00,35.04944,299.1253,-3.3792114,0.2124176,3.385881115,356.4031136,77.1225115003782,350.9279015331868,1.0,41.26660650909937
0.101492053,9.694022191,3.311930839,0.000198604,03/07/2023 19:00,05/04/2024 17:00,36.75,4.75,0,0 days,975,05/04/2024 17:00,39.17444,298.03937,-2.576477,0.24073792,2.587699457,354.6619608,0.0,0.0,1.0,41.26660650909937
0.067792518,11.31355052,3.583343099,0.000197996,03/07/2023 20:00,05/04/2024 17:00,36.75,5.0,0,0 days,975,05/04/2024 17:00,37.303345,297.54523,-2.6624146,-0.56980896,2.722707063,12.08017952,0.0,0.0,1.0,41.26660650909937
0.034816758,11.21475518,10.63408986,0.000196177,03/07/2023 21:00,05/04/2024 17:00,36.5,4.5,0,0 days,975,05/04/2024 17:00,27.408813,300.6878,-0.29718018,0.64894104,0.71375103,294.6052387,0.0,0.0,1.0,41.26660650909937
0.024423124,10.36560952,13.72218582,0.000203396,03/07/2023 22:00,05/04/2024 17:00,36.5,4.75,0,0 days,975,05/04/2024 17:00,31.877563,299.85187,0.14910889,0.44581604,0.470090845,251.5068276,0.0,0.0,1.0,41.26660650909937
0.08624928,10.16729736,3.346407452,0.000200729,03/07/2023 23:00,05/04/2024 17:00,36.5,5.0,0,0 days,975,05/04/2024 17:00,33.76819,299.10577,-0.5335083,-0.48387146,0.720251828,42.20681676,0.0,0.0,1.0,41.26660650909937
0.080909315,10.14785818,4.009299972,0.000203675,04/07/2023 00:00,05/04/2024 17:00,36.25,4.5,0,0 days,975,05/04/2024 17:00,12.654906,301.08234,-0.21807861,1.8715973,1.884259731,276.6461372,0.0,0.0,1.0,41.26660650909937
0.043086313,31.29476173,4.902428493,-7.26e-06,04/07/2023 01:00,05/04/2024 17:00,36.25,4.75,0,0 days,975,05/04/2024 17:00,14.225219,301.04913,0.2086792,1.7612457,1.773565173,263.2428768,0.0,0.0,1.0,41.26660650909937
0.032021767,30.65602876,6.861864356,0.00010049,04/07/2023 02:00,05/04/2024 17:00,36.25,5.0,0,0 days,975,05/04/2024 17:00,18.065063,300.76984,0.3131714,1.2251129,1.264506996,255.6607456,0.0,0.0,1.0,41.26660650909937
0.355286223,32.60953881,1.369561781,9.55e-05,04/07/2023 03:00,05/04/2024 17:00,36.0,4.5,0,0 days,975,05/04/2024 17:00,16.526001,300.00812,-0.6370239,2.7280426,2.801431041,283.1435951,0.0,0.0,1.0,41.26660650909937
0.27781272,24.08754709,2.10334674,0.000102221,04/07/2023 04:00,05/04/2024 17:00,36.0,4.75,0,0 days,975,05/04/2024 17:00,18.334595,299.77765,-0.15557861,2.4399567,2.444911737,273.6484035,0.0,0.0,1.0,41.26660650909937
0.1379328,22.04558385,2.602230698,0.000101435,04/07/2023 05:00,05/04/2024 17:00,36.0,5.0,0,0 days,975,05/04/2024 17:00,21.651001,299.48663,0.15789795,2.1694489,2.175187415,265.8372091,0.0,0.0,1.0,41.26660650909937
0.299226,17.82211766,1.486429988,9.85e-05,04/07/2023 06:00,05/04/2024 17:00,35.75,4.5,0,0 days,975,05/04/2024 17:00,15.354125,299.78546,-2.4172974,3.6284332,4.359914472,303.6719376,127.877369372934,451.8810864460253,1.0,41.26660650909937
0.067722388,17.43347887,5.664754589,0.00010341,04/07/2023 07:00,05/04/2024 17:00,35.75,4.75,0,0 days,975,05/04/2024 17:00,17.494751,299.23077,-1.2962036,3.2006989,3.453203907,292.0467256,80.21991564652159,357.90553758285006,1.0,41.26660650909937
0.013791934,16.88983921,23.343803,0.000101914,04/07/2023 08:00,05/04/2024 17:00,35.75,5.0,0,0 days,975,05/04/2024 17:00,19.529907,298.805,-0.62042236,2.8335114,2.900639715,282.3505058,0.0,0.0,1.0,41.26660650909937
0.062774556,18.42276835,5.90223739,0.000100921,04/07/2023 09:00,05/04/2024 17:00,35.5,4.5,0,0 days,975,05/04/2024 17:00,13.889281,300.1917,-4.0530396,4.176285,5.81966377,314.1419814,227.84187297049758,603.176049425691,1.0,41.26660650909937
0.030656867,16.66742315,11.55191176,0.000104727,04/07/2023 10:00,05/04/2024 17:00,35.5,4.75,0,0 days,975,05/04/2024 17:00,15.010375,299.721,-2.661438,4.115738,4.901280599,302.8886898,161.605779054596,507.99069939709045,1.0,41.26660650909937
0.021614972,17.50132958,16.32991341,0.000102024,04/07/2023 11:00,05/04/2024 17:00,35.5,5.0,0,0 days,975,05/04/2024 17:00,16.904907,299.26593,-1.4407349,3.7710114,4.036860665,290.9096219,109.62895473138258,418.3983412518455,1.0,41.26660650909937
0.143567713,16.22305739,2.48851514,9.58e-05,04/07/2023 12:00,05/04/2024 17:00,35.25,4.5,0,0 days,975,05/04/2024 17:00,15.5025625,300.15265,-3.4055786,4.1743317,5.387300877,309.2088743,195.2451328535063,558.3640204029876,1.0,41.26660650909937
0.141824246,15.09464014,3.561945622,0.000100092,04/07/2023 13:00,05/04/2024 17:00,35.25,4.75,0,0 days,975,05/04/2024 17:00,15.5885,299.79327,-2.763977,4.2622223,5.079971239,302.962707,173.6042131822302,526.5109985991681,1.0,41.26660650909937
0.140460641,13.42917981,2.668467971,0.000101359,04/07/2023 14:00,05/04/2024 17:00,35.25,5.0,0,0 days,975,05/04/2024 17:00,16.78772,299.45343,-2.0003052,3.8012848,4.295461212,297.7541613,124.12445575428404,445.20086151747256,1.0,41.26660650909937
0.061996954,13.85412202,5.831556369,9.75e-05,04/07/2023 15:00,05/04/2024 17:00,35.0,4.5,0,0 days,975,05/04/2024 17:00,17.190063,299.10382,-2.230774,4.0717926,4.642827545,298.7165905,145.0116381448589,481.2034659559234,1.0,41.26660650909937
0.124381051,13.22438105,2.766535097,0.000104685,04/07/2023 16:00,05/04/2024 17:00,35.0,4.75,0,0 days,975,05/04/2024 17:00,16.955688,299.01398,-2.2268677,4.265152,4.811492631,297.5693975,155.73900789841304,498.6846717267414,1.0,41.26660650909937
0.019363795,6.218730729,16.07919985,0.000298884,04/07/2023 17:00,05/04/2024 17:00,35.0,5.0,0,0 days,975,05/04/2024 17:00,16.252563,299.1546,-2.1253052,3.756363,4.315922286,299.5006617,125.30978531532313,447.3215390021852,1.0,41.26660650909937
0.057652047,7.335717955,6.530564686,0.000295971,04/07/2023 18:00,05/04/2024 17:00,34.75,4.5,0,0 days,975,05/04/2024 17:00,18.229126,298.4007,-2.2005005,3.1792145,3.866472202,304.6891329,100.56978880875677,400.73851685019434,1.0,41.26660650909937
0.103937758,6.662060955,3.175375855,0.000301537,04/07/2023 19:00,05/04/2024 17:00,34.75,4.75,0,0 days,975,05/04/2024 17:00,18.080688,298.6468,-2.480774,3.2915192,4.121691192,307.0048446,114.2848477875989,427.1905574430717,1.0,41.26660650909937
0.105002614,7.19453243,3.173752012,0.000300699,04/07/2023 20:00,05/04/2024 17:00,34.75,5.0,0,0 days,975,05/04/2024 17:00,17.061157,298.94952,-2.6380005,3.0161285,4.00700359,311.1739596,108.0132955348045,415.3038200359214,1.0,41.26660650909937
0.094573199,6.885948496,3.989878944,0.000297085,04/07/2023 21:00,05/04/2024 17:00,34.5,4.5,0,0 days,975,05/04/2024 17:00,16.834595,298.81866,-3.3274536,1.8247223,3.794938594,331.2603413,96.88292892785911,393.32445296777763,1.0,41.26660650909937
-0.000547927,6.851585511,127.025322,0.000298343,04/07/2023 22:00,05/04/2024 17:00,34.5,4.75,0,0 days,975,05/04/2024 17:00,16.393188,299.24445,-3.710266,1.852066,4.146832799,333.4728511,115.68333586609756,429.79634627400844,1.0,41.26660650909937
0.129301548,6.563696194,2.336182654,0.00029545,04/07/2023 23:00,05/04/2024 17:00,34.5,5.0,0,0 days,975,05/04/2024 17:00,15.967406,299.2835,-3.9329224,1.8930817,4.364818086,334.2965228,128.16517955224515,452.3893189855721,1.0,41.26660650909937
0.11332448,5.49205984,3.528956814,0.000300697,05/07/2023 00:00,05/04/2024 17:00,34.25,4.5,0,0 days,975,05/04/2024 17:00,17.123657,299.20734,-4.510071,0.9174957,4.602449216,348.501081,142.50029522689908,477.0184748178201,1.0,41.26660650909937
0.007612498,6.530067989,55.76222161,0.000299972,05/07/2023 01:00,05/04/2024 17:00,34.25,4.75,0,0 days,975,05/04/2024 17:00,17.061157,299.5589,-4.805969,1.1342926,4.938011516,346.7202161,164.03705008457675,511.7976563090178,1.0,41.26660650909937
0.147407675,6.180138956,2.02694353,0.000301184,05/07/2023 02:00,05/04/2024 17:00,34.25,5.0,0,0 days,975,05/04/2024 17:00,16.983032,299.3675,-5.165344,1.3452301,5.337642051,345.4025058,191.66227813961007,553.217156927013,1.0,41.26660650909937
0.086363709,6.193680581,4.028407822,0.000298114,05/07/2023 03:00,05/04/2024 17:00,34.0,4.5,0,0 days,975,05/04/2024 17:00,17.901001,299.17218,-5.3499146,0.47608948,5.371056453,354.9146382,194.0694557897935,556.6803754173778,1.0,41.26660650909937
0.036853998,6.838495284,8.756338112,0.000301692,05/07/2023 04:00,05/04/2024 17:00,34.0,4.75,0,0 days,975,05/04/2024 17:00,17.463501,299.43976,-5.4299927,0.56300354,5.459101914,354.0804944,200.4842028091459,565.8058018212272,1.0,41.26660650909937
0.020670137,5.439960412,15.00411712,0.000300167,05/07/2023 05:00,05/04/2024 17:00,34.0,5.0,0,0 days,975,05/04/2024 17:00,17.401001,299.346,-5.967102,0.6049957,5.997693396,354.2106485,241.99493450154836,621.6278381618782,1.0,41.26660650909937
0.105931185,5.256889123,4.065326047,0.000398048,05/07/2023 06:00,05/04/2024 18:00,37.0,4.5,0,0 days,975,05/04/2024 18:00,19.551083,298.86652,-7.067383,1.6318054,7.253322779,346.9986802,353.9254252369687,751.7668977942478,1.0,41.26660650909937
0.117613536,6.810652642,3.080890647,0.000405224,05/07/2023 07:00,05/04/2024 18:00,37.0,4.75,0,0 days,975,05/04/2024 18:00,20.859676,298.347,-5.9091797,1.5712585,6.114512082,345.1095321,251.51353938317982,633.7354505840713,1.0,41.26660650909937
0.005127275,5.741825932,66.30359621,0.000398683,05/07/2023 08:00,05/04/2024 18:00,37.0,5.0,0,0 days,975,05/04/2024 18:00,18.996395,298.26495,-5.0458984,1.0527039,5.154539375,348.2156595,178.73823982435016,534.2395745254222,1.0,41.26660650909937
0.046022675,5.678603952,8.172589691,0.000405312,05/07/2023 09:00,05/04/2024 18:00,36.75,4.5,0,0 days,975,05/04/2024 18:00,34.422176,299.2669,-3.5810547,0.9364929,3.701482367,345.3446062,92.169901554428,383.63823056997114,1.0,41.26660650909937
0.101410644,5.706402138,3.395514367,0.00039523,05/07/2023 10:00,05/04/2024 18:00,36.75,4.75,0,0 days,975,05/04/2024 18:00,39.488583,298.06183,-2.6669922,0.8407898,2.79638604,342.5021419,0.0,0.0,1.0,41.26660650909937
0.151032174,5.113214149,2.489459468,0.00039921,05/07/2023 11:00,05/04/2024 18:00,36.75,5.0,0,0 days,975,05/04/2024 18:00,37.258114,297.28253,-2.6972656,0.21090698,2.705498747,355.528975,0.0,0.0,1.0,41.26660650909937
0.003307659,5.904843636,67.20012638,0.000400083,05/07/2023 12:00,05/04/2024 18:00,36.5,4.5,0,0 days,975,05/04/2024 18:00,27.836239,300.43878,-0.45703125,0.75387573,0.881592979,301.2260099,0.0,0.0,1.0,41.26660650909937
0.148166061,5.437906498,2.652848996,0.000398098,05/07/2023 13:00,05/04/2024 18:00,36.5,4.75,0,0 days,975,05/04/2024 18:00,33.347958,299.5677,-0.083984375,0.632782,0.638330976,277.5602507,0.0,0.0,1.0,41.26660650909937
0.072688893,6.499747827,5.411352042,0.000400537,05/07/2023 14:00,05/04/2024 18:00,36.5,5.0,0,0 days,975,05/04/2024 18:00,35.42999,298.64777,-0.63183594,0.102508545,0.640097381,350.7846738,0.0,0.0,1.0,41.26660650909937
0.1120891,4.724701397,2.371548427,0.000394832,05/07/2023 15:00,05/04/2024 18:00,36.25,4.5,0,0 days,975,05/04/2024 18:00,14.012021,300.47003,-0.42382812,1.704071,1.755986403,283.9669316,0.0,0.0,1.0,41.26660650909937
0.230957404,4.585192943,0.910044074,0.000403093,05/07/2023 16:00,05/04/2024 18:00,36.25,4.75,0,0 days,975,05/04/2024 18:00,16.496395,300.4583,-0.1953125,1.6991882,1.710376424,276.5570634,0.0,0.0,1.0,41.26660650909937
0.055095201,30.57517737,5.242877093,-1.04e-06,05/07/2023 17:00,05/04/2024 18:00,36.25,5.0,0,0 days,975,05/04/2024 18:00,21.492489,300.11456,-0.13183594,1.4560242,1.46198057,275.1737473,0.0,0.0,1.0,41.26660650909937
0.035375513,30.80623745,8.413601852,0.000100014,05/07/2023 18:00,05/04/2024 18:00,36.0,4.5,0,0 days,975,05/04/2024 18:00,19.133114,299.1927,-0.63183594,2.1806335,2.270325773,286.158882,0.0,0.0,1.0,41.26660650909937
0.350286541,33.14562998,0.946603989,9.81e-05,05/07/2023 19:00,05/04/2024 18:00,36.0,4.75,0,0 days,975,05/04/2024 18:00,21.683895,299.01495,-0.29296875,2.0517273,2.072538444,278.1264037,0.0,0.0,1.0,41.26660650909937
0.275836235,25.61337612,1.693302246,9.54e-05,05/07/2023 20:00,05/04/2024 18:00,36.0,5.0,0,0 days,975,05/04/2024 18:00,25.797176,298.73175,-0.025390625,1.9882507,1.988412817,270.7316465,0.0,0.0,1.0,41.26660650909937
0.135785847,22.55260214,3.431099666,9.72e-05,05/07/2023 21:00,05/04/2024 18:00,35.75,4.5,0,0 days,975,05/04/2024 18:00,17.13702,299.09308,-2.2802734,2.6357117,3.48520056,310.8645648,81.71340428887619,361.22181422325195,1.0,41.26660650909937
0.301408033,18.40323466,1.011867729,0.000101838,05/07/2023 22:00,05/04/2024 18:00,35.75,4.75,0,0 days,975,05/04/2024 18:00,19.988583,298.5833,-1.3203125,2.27536,2.630682084,300.125107,0.0,0.0,1.0,41.26660650909937
0.062529626,17.08015662,6.951086877,9.93e-05,05/07/2023 23:00,05/04/2024 18:00,35.75,5.0,0,0 days,975,05/04/2024 18:00,22.527645,298.16925,-0.67089844,2.0351257,2.142858215,288.2452928,0.0,0.0,1.0,41.26660650909937
0.016970725,17.67851843,22.47062835,9.67e-05,06/07/2023 00:00,05/04/2024 18:00,35.5,4.5,0,0 days,975,05/04/2024 18:00,15.383115,299.63605,-3.6933594,3.123993,4.837379034,319.7741055,157.4193046982732,501.36765466371696,1.0,41.26660650909937
0.058393553,16.37863785,6.814132223,0.00010041,06/07/2023 01:00,05/04/2024 18:00,35.5,4.75,0,0 days,975,05/04/2024 18:00,16.367489,299.24933,-2.5566406,2.9599304,3.911214534,310.8188209,102.91081793913837,405.3758127805125,1.0,41.26660650909937
0.031577492,16.84824033,11.80249253,0.000105839,06/07/2023 02:00,05/04/2024 18:00,35.5,5.0,0,0 days,975,05/04/2024 18:00,18.195614,298.83136,-1.4951172,2.579071,2.981104269,300.101364,0.0,0.0,1.0,41.26660650909937
0.019112205,17.05591079,16.77668281,0.000101662,06/07/2023 03:00,05/04/2024 18:00,35.25,4.5,0,0 days,975,05/04/2024 18:00,16.91827,299.5677,-3.0048828,3.327118,4.483194712,312.0867339,135.21129010300626,464.65840330505614,1.0,41.26660650909937
0.145481607,15.25670086,2.644393746,9.6e-05,06/07/2023 04:00,05/04/2024 18:00,35.25,4.75,0,0 days,975,05/04/2024 18:00,16.801083,299.3958,-2.4726562,3.3339539,4.150816461,306.5628045,115.90570542299066,430.2092308866251,1.0,41.26660650909937
0.138943653,14.73826523,2.479624268,9.83e-05,06/07/2023 05:00,05/04/2024 18:00,35.25,5.0,0,0 days,975,05/04/2024 18:00,17.832333,299.14777,-1.8759766,2.7939148,3.365300598,303.8794215,76.18780808534149,348.79484447632797,1.0,41.26660650909937
0.141963796,13.64320087,2.757447985,9.85e-05,06/07/2023 06:00,05/04/2024 18:00,35.0,4.5,0,0 days,975,05/04/2024 18:00,18.394833,298.5052,-1.8173828,3.3525085,3.813422804,298.4619619,97.8290131242965,395.2402394081143,1.0,41.26660650909937
0.006686884,6.165496173,55.06858821,0.000300357,06/07/2023 07:00,05/04/2024 18:00,35.0,4.75,0,0 days,975,05/04/2024 18:00,17.984676,298.6595,-1.7070312,3.5224304,3.914265121,295.8556375,103.0714130069237,405.69198934549263,1.0,41.26660650909937
0.150621799,6.079798731,1.97987788,0.00030373,06/07/2023 08:00,05/04/2024 18:00,35.0,5.0,0,0 days,975,05/04/2024 18:00,17.367489,298.88995,-1.7705078,3.0868835,3.558587868,299.8367866,85.19088725601667,368.82800386494415,1.0,41.26660650909937
0.082457301,6.061052258,4.09197722,0.00029645,06/07/2023 09:00,05/04/2024 18:00,34.75,4.5,0,0 days,975,05/04/2024 18:00,19.633114,297.89777,-1.6328125,2.4960632,2.982684723,303.1909104,0.0,0.0,1.0,41.26660650909937
0.033721312,4.85666445,10.47176072,0.000304009,06/07/2023 10:00,05/04/2024 18:00,34.75,4.75,0,0 days,975,05/04/2024 18:00,18.820614,298.33722,-1.9277344,2.7841492,3.386391396,304.6985825,77.14575928611114,350.9807893462773,1.0,41.26660650909937
0.022582312,5.996983546,14.97678348,0.00030261,06/07/2023 11:00,05/04/2024 18:00,34.75,5.0,0,0 days,975,05/04/2024 18:00,17.414364,298.73956,-2.3740234,2.8280945,3.692438978,310.0115343,91.72007631292577,382.7009331189255,1.0,41.26660650909937
0.109551281,5.749039861,2.405812528,0.000393598,06/07/2023 12:00,05/04/2024 18:00,34.5,4.5,0,0 days,975,05/04/2024 18:00,17.719051,298.44855,-2.6621094,1.4081726,3.011606968,332.1225601,61.01468035364918,312.1364506569242,1.0,41.26660650909937
0.115647046,5.734776877,2.848341431,0.000395031,06/07/2023 13:00,05/04/2024 18:00,34.5,4.75,0,0 days,975,05/04/2024 18:00,16.828426,298.90753,-3.3388672,1.7450867,3.767407832,332.4058074,95.48233396490905,390.4710413020391,1.0,41.26660650909937
0.006665338,4.658942793,67.31202598,0.000397161,06/07/2023 14:00,05/04/2024 18:00,34.5,5.0,0,0 days,975,05/04/2024 18:00,15.945615,299.12433,-3.944336,2.2226257,4.527455299,330.5988249,137.89423060099804,469.24576897610865,1.0,41.26660650909937
