time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,speed,direction
02/04/2024 08:00,35.25,4.75,0,0 days,975,02/04/2024 08:00,57.59114,286.3778,2.241867,-1.9275665,2.956599442,139.3109209
02/04/2024 08:00,35.25,5,0,0 days,975,02/04/2024 08:00,58.501297,286.42273,2.1666718,-2.2185822,3.101060088,134.3217935
02/04/2024 08:00,35,4.5,0,0 days,975,02/04/2024 08:00,46.23958,287.58093,1.2623749,-2.810379,3.080879828,114.1888129
02/04/2024 08:00,35,4.75,0,0 days,975,02/04/2024 08:00,50.786453,287.2118,1.5485077,-3.7469025,4.054276069,112.4541702
02/04/2024 08:00,35,5,0,0 days,975,02/04/2024 08:00,54.192703,287.22937,2.163742,-4.650223,5.128971963,114.9524904
02/04/2024 08:00,34.75,4.5,0,0 days,975,02/04/2024 08:00,39.524734,288.46765,0.7594452,-3.8758087,3.94951264,101.0863589
02/04/2024 08:00,34.75,4.75,0,0 days,975,02/04/2024 08:00,43.157547,288.42078,0.686203,-5.117996,5.163792948,97.63647594
02/04/2024 08:00,34.75,5,0,0 days,975,02/04/2024 08:00,48.235672,288.29382,1.2154999,-6.716629,6.825726711,100.2577275
02/04/2024 08:00,34.5,4.5,0,0 days,975,02/04/2024 08:00,37.516922,288.7118,0.45671082,-4.1131134,4.138391791,96.33603917
02/04/2024 08:00,34.5,4.75,0,0 days,975,02/04/2024 08:00,39.41536,288.9735,0.23991394,-5.5017853,5.507013727,92.49689011
02/04/2024 08:00,34.5,5,0,0 days,975,02/04/2024 08:00,44.391922,288.70593,0.4908905,-7.3142853,7.33073959,93.83958752
02/04/2024 08:00,34.25,4.5,0,0 days,975,02/04/2024 08:00,38.360672,288.42468,-0.13899231,-3.819168,3.821696361,87.91573462
02/04/2024 08:00,34.25,4.75,0,0 days,975,02/04/2024 08:00,40.470047,288.98328,-0.08332825,-5.3357697,5.336420325,89.10528954
02/04/2024 08:00,34.25,5,0,0 days,975,02/04/2024 08:00,44.52083,288.87,0.02897644,-6.98909,6.989150067,90.23754426
02/04/2024 08:00,34,4.5,0,0 days,975,02/04/2024 08:00,38.49739,288.36023,-0.7454376,-4.1687775,4.234900596,79.86183584
02/04/2024 08:00,34,4.75,0,0 days,975,02/04/2024 08:00,39.661453,289.15125,-0.21614075,-5.491043,5.495295265,87.74586307
02/04/2024 08:00,34,5,0,0 days,975,02/04/2024 08:00,42.930984,289.21375,-0.14875793,-6.912918,6.914518363,88.76725193
02/04/2024 09:00,37,4.5,0,0 days,975,02/04/2024 09:00,39.832016,287.29425,1.9754486,0.7941284,2.12909302,201.9000788
02/04/2024 09:00,37,4.75,0,0 days,975,02/04/2024 09:00,40.06639,287.3294,2.035019,0.47283936,2.089229377,193.0806509
02/04/2024 09:00,37,5,0,0 days,975,02/04/2024 09:00,41.94139,287.1341,2.1102142,0.1828003,2.118117069,184.9509687
02/04/2024 09:00,36.75,4.5,0,0 days,975,02/04/2024 09:00,39.50389,287.86847,0.58384705,0.5109253,0.775836349,221.1892116
02/04/2024 09:00,36.75,4.75,0,0 days,975,02/04/2024 09:00,38.43358,288.18683,0.41392517,0.1954956,0.45776913,205.2812236
02/04/2024 09:00,36.75,5,0,0 days,975,02/04/2024 09:00,42.085922,288.03058,0.22349548,0.022644043,0.224639672,185.7853332
02/04/2024 09:00,36.5,4.5,0,0 days,975,02/04/2024 09:00,42.343735,288.21027,-0.2745514,0.05291748,0.279604597,349.0904996
02/04/2024 09:00,36.5,4.75,0,0 days,975,02/04/2024 09:00,40.757797,288.60284,-0.4122467,-0.1531372,0.439770785,20.37851113
02/04/2024 09:00,36.5,5,0,0 days,975,02/04/2024 09:00,43.980453,288.50323,-0.58509827,-0.19024658,0.615250962,18.01210085
02/04/2024 09:00,36.25,4.5,0,0 days,975,02/04/2024 09:00,38.800766,288.49542,-0.42982483,-0.15118408,0.455638026,19.37851559
02/04/2024 09:00,36.25,4.75,0,0 days,975,02/04/2024 09:00,37.35936,288.71613,-0.5606842,-0.2234497,0.603569831,21.72878503
02/04/2024 09:00,36.25,5,0,0 days,975,02/04/2024 09:00,37.874985,288.63605,-0.72572327,-0.18634033,0.749264295,14.400464
02/04/2024 09:00,36,4.5,0,0 days,975,02/04/2024 09:00,36.042953,288.90167,-0.4073639,-0.36212158,0.545048058,41.63513706
02/04/2024 09:00,36,4.75,0,0 days,975,02/04/2024 09:00,32.648422,289.19464,-0.6495514,-0.23223877,0.68982017,19.67385836
02/04/2024 09:00,36,5,0,0 days,975,02/04/2024 09:00,32.335922,289.21417,-0.9415436,-0.18048096,0.958685416,10.8511868
02/04/2024 09:00,35.75,4.5,0,0 days,975,02/04/2024 09:00,40.05858,288.95636,0.60435486,-0.3875122,0.717920958,147.3320165
02/04/2024 09:00,35.75,4.75,0,0 days,975,02/04/2024 09:00,33.679672,289.32745,0.20298767,0.06463623,0.21303013,197.6627453
02/04/2024 09:00,35.75,5,0,0 days,975,02/04/2024 09:00,31.54686,289.50714,-0.46107483,-0.030090332,0.462055654,3.733900783
02/04/2024 09:00,35.5,4.5,0,0 days,975,02/04/2024 09:00,46.218735,288.57355,1.7986908,-0.93341064,2.026460959,152.573445
02/04/2024 09:00,35.5,4.75,0,0 days,975,02/04/2024 09:00,43.26561,288.52667,1.543808,-0.42364502,1.600880459,164.6548821
02/04/2024 09:00,35.5,5,0,0 days,975,02/04/2024 09:00,39.98436,288.74152,0.7693939,-0.5906372,0.969958388,142.4877922
02/04/2024 09:00,35.25,4.5,0,0 days,975,02/04/2024 09:00,44.57811,288.28644,1.5350189,-2.133606,2.628413511,125.7330583
02/04/2024 09:00,35.25,4.75,0,0 days,975,02/04/2024 09:00,47.179672,287.86847,1.8318939,-2.3464966,2.976891257,127.9789157
02/04/2024 09:00,35.25,5,0,0 days,975,02/04/2024 09:00,45.460922,288.14777,1.6600189,-2.6140747,3.096619009,122.4168198
02/04/2024 09:00,35,4.5,0,0 days,975,02/04/2024 09:00,36.48436,289.05988,0.41783142,-2.9851685,3.014268414,97.96787533
02/04/2024 09:00,35,4.75,0,0 days,975,02/04/2024 09:00,41.742172,288.61066,0.8016205,-4.144348,4.221162846,100.947248
02/04/2024 09:00,35,5,0,0 days,975,02/04/2024 09:00,42.90233,288.847,0.85240173,-4.747864,4.823774588,100.1780947
02/04/2024 09:00,34.75,4.5,0,0 days,975,02/04/2024 09:00,29.402328,290.263,-0.48939514,-3.5994263,3.63254419,82.25727179
02/04/2024 09:00,34.75,4.75,0,0 days,975,02/04/2024 09:00,35.164047,289.9134,-0.5938873,-5.144348,5.178515084,83.41466253
02/04/2024 09:00,34.75,5,0,0 days,975,02/04/2024 09:00,39.730453,289.78253,-1.0177155,-5.8826294,5.970014531,80.18478366
02/04/2024 09:00,34.5,4.5,0,0 days,975,02/04/2024 09:00,27.441391,290.6087,-1.2169342,-3.992981,4.174305465,73.05043827
02/04/2024 09:00,34.5,4.75,0,0 days,975,02/04/2024 09:00,32.16014,290.53058,-1.6183014,-5.6170044,5.845480122,73.92790921
02/04/2024 09:00,34.5,5,0,0 days,975,02/04/2024 09:00,38.75389,290.097,-2.3458405,-6.2088013,6.637181724,69.30218038
02/04/2024 09:00,34.25,4.5,0,0 days,975,02/04/2024 09:00,29.175766,290.24347,-1.8058014,-4.0740356,4.456308424,66.09485936
02/04/2024 09:00,34.25,4.75,0,0 days,975,02/04/2024 09:00,32.894516,290.61066,-2.0128326,-5.6238403,5.973196363,70.30716816
02/04/2024 09:00,34.25,5,0,0 days,975,02/04/2024 09:00,39.624985,290.2376,-2.7159576,-6.144348,6.717844746,66.15335608
02/04/2024 09:00,34,4.5,0,0 days,975,02/04/2024 09:00,29.792953,289.99152,-2.2716217,-4.354309,4.911239356,62.44917111
02/04/2024 09:00,34,4.75,0,0 days,975,02/04/2024 09:00,32.382797,290.74542,-2.121231,-5.4802856,5.876491403,68.8402848
02/04/2024 09:00,34,5,0,0 days,975,02/04/2024 09:00,38.656235,290.52277,-2.7276764,-6.015442,6.604980015,65.60828781
02/04/2024 10:00,37,4.5,0,0 days,975,02/04/2024 10:00,42.70793,286.93335,2.073944,0.10562134,2.076631788,182.9154274
02/04/2024 10:00,37,4.75,0,0 days,975,02/04/2024 10:00,43.141525,286.95483,2.0749207,-0.16586304,2.081539445,175.4296626
02/04/2024 10:00,37,5,0,0 days,975,02/04/2024 10:00,45.141525,286.72046,2.1139832,-0.26937866,2.131077153,172.738104
02/04/2024 10:00,36.75,4.5,0,0 days,975,02/04/2024 10:00,40.118088,288.14233,0.47824097,-0.12289429,0.493778728,165.5884374
02/04/2024 10:00,36.75,4.75,0,0 days,975,02/04/2024 10:00,39.461838,288.42944,0.21359253,-0.36410522,0.422130762,120.3968703
02/04/2024 10:00,36.75,5,0,0 days,975,02/04/2024 10:00,42.33293,288.13843,-0.11453247,-0.48519897,0.498533577,76.71830991
02/04/2024 10:00,36.5,4.5,0,0 days,975,02/04/2024 10:00,38.817307,289.2849,-0.28445435,-0.31918335,0.427542148,48.29275991
02/04/2024 10:00,36.5,4.75,0,0 days,975,02/04/2024 10:00,38.02043,289.62085,-0.4680481,-0.42269897,0.630669044,42.08551124
02/04/2024 10:00,36.5,5,0,0 days,975,02/04/2024 10:00,41.477463,289.31616,-0.82644653,-0.5750427,1.006820726,34.8302527
02/04/2024 10:00,36.25,4.5,0,0 days,975,02/04/2024 10:00,33.086838,289.93726,-0.40359497,-0.13949585,0.427022238,19.0668525
02/04/2024 10:00,36.25,4.75,0,0 days,975,02/04/2024 10:00,32.786057,290.05444,-0.4573059,-0.18344116,0.492726441,21.85742235
02/04/2024 10:00,36.25,5,0,0 days,975,02/04/2024 10:00,34.016525,289.84937,-0.62039185,-0.2449646,0.667003525,21.54681507
02/04/2024 10:00,36,4.5,0,0 days,975,02/04/2024 10:00,29.293869,290.41577,-0.3869934,-0.06820679,0.392958087,9.995607864
02/04/2024 10:00,36,4.75,0,0 days,975,02/04/2024 10:00,28.184494,290.58374,-0.528595,-0.078948975,0.534458244,8.494690533
02/04/2024 10:00,36,5,0,0 days,975,02/04/2024 10:00,28.668869,290.5603,-0.7649231,-0.07601929,0.768691278,5.675510719
02/04/2024 10:00,35.75,4.5,0,0 days,975,02/04/2024 10:00,32.461838,290.27124,0.38253784,0.1300354,0.404035152,198.7743457
02/04/2024 10:00,35.75,4.75,0,0 days,975,02/04/2024 10:00,29.200119,290.54272,0.19894409,0.49526978,0.533732991,248.1152476
02/04/2024 10:00,35.75,5,0,0 days,975,02/04/2024 10:00,27.786057,290.79858,-0.26589966,0.5284729,0.591596345,296.7091265
02/04/2024 10:00,35.5,4.5,0,0 days,975,02/04/2024 10:00,40.235275,289.5603,1.0866394,-0.5525818,1.219070068,153.0455884
02/04/2024 10:00,35.5,4.75,0,0 days,975,02/04/2024 10:00,38.914963,289.47632,1.0915222,-0.001800537,1.091523685,179.905487
02/04/2024 10:00,35.5,5,0,0 days,975,02/04/2024 10:00,34.039963,289.95093,0.65011597,0.1925354,0.678027031,196.4969435
02/04/2024 10:00,35.25,4.5,0,0 days,975,02/04/2024 10:00,39.91887,289.19897,0.78585815,-2.0613708,2.206087625,110.86839
02/04/2024 10:00,35.25,4.75,0,0 days,975,02/04/2024 10:00,41.743088,288.82788,1.0514832,-2.1443787,2.388300008,116.1207449
02/04/2024 10:00,35.25,5,0,0 days,975,02/04/2024 10:00,37.446213,289.3806,0.7760925,-1.828949,1.986799943,112.9933559
02/04/2024 10:00,35,4.5,0,0 days,975,02/04/2024 10:00,32.504807,290.07397,-0.2258606,-2.985199,2.99373113,85.67323637
02/04/2024 10:00,35,4.75,0,0 days,975,02/04/2024 10:00,35.90715,289.63843,-0.15945435,-3.8094177,3.812753454,87.60311631
02/04/2024 10:00,35,5,0,0 days,975,02/04/2024 10:00,36.797775,289.9568,-0.6106262,-3.50766,3.560413323,80.12470615
02/04/2024 10:00,34.75,4.5,0,0 days,975,02/04/2024 10:00,25.836838,291.40796,-1.54422,-3.2615662,3.608660345,64.66433336
02/04/2024 10:00,34.75,4.75,0,0 days,975,02/04/2024 10:00,31.40715,290.91968,-1.9700012,-4.443207,4.860349079,66.08876029
02/04/2024 10:00,34.75,5,0,0 days,975,02/04/2024 10:00,38.180588,290.66382,-2.5959778,-4.1580505,4.901885831,58.02240725
02/04/2024 10:00,34.5,4.5,0,0 days,975,02/04/2024 10:00,23.356369,291.9021,-2.749298,-3.5594177,4.497565325,52.31746422
02/04/2024 10:00,34.5,4.75,0,0 days,975,02/04/2024 10:00,30.211838,291.57983,-3.280548,-4.8260193,5.835448352,55.7935954
02/04/2024 10:00,34.5,5,0,0 days,975,02/04/2024 10:00,39.27043,290.92944,-3.6662903,-4.282074,5.637183898,49.43002748
02/04/2024 10:00,34.25,4.5,0,0 days,975,02/04/2024 10:00,24.696213,291.63452,-3.2951965,-3.9812927,5.168076193,50.3864627
02/04/2024 10:00,34.25,4.75,0,0 days,975,02/04/2024 10:00,31.661057,291.72632,-3.521759,-5.0037537,6.118850999,54.86122001
02/04/2024 10:00,34.25,5,0,0 days,975,02/04/2024 10:00,40.23137,291.10327,-3.6389465,-4.1092224,5.488865125,48.47331224
02/04/2024 10:00,34,4.5,0,0 days,975,02/04/2024 10:00,25.325119,291.365,-3.372345,-4.2947693,5.460563537,51.8602365
02/04/2024 10:00,34,4.75,0,0 days,975,02/04/2024 10:00,31.03215,291.906,-3.2922668,-4.7693787,5.795342429,55.38296873
02/04/2024 10:00,34,5,0,0 days,975,02/04/2024 10:00,38.778244,291.4568,-3.347931,-3.7723083,5.043704184,48.41088222
02/04/2024 11:00,37,4.5,0,0 days,975,02/04/2024 11:00,42.343918,287.1338,0.5321655,-0.4229889,0.679793887,141.5207549
02/04/2024 11:00,37,4.75,0,0 days,975,02/04/2024 11:00,42.99626,287.09668,0.36517334,-0.3419342,0.500270492,136.8823524
02/04/2024 11:00,37,5,0,0 days,975,02/04/2024 11:00,44.12126,286.87207,0.3739624,-0.026504517,0.374900475,175.9459511
02/04/2024 11:00,36.75,4.5,0,0 days,975,02/04/2024 11:00,39.16423,288.85254,-0.42974854,-0.81459045,0.921000222,62.1854876
02/04/2024 11:00,36.75,4.75,0,0 days,975,02/04/2024 11:00,38.750168,289.00293,-0.897522,-0.7462311,1.167221742,39.74131715
02/04/2024 11:00,36.75,5,0,0 days,975,02/04/2024 11:00,40.941574,288.6006,-1.3613892,-0.95814514,1.664759041,35.13786665
02/04/2024 11:00,36.5,4.5,0,0 days,975,02/04/2024 11:00,34.597824,290.73145,-0.5117798,-0.4698639,0.694759418,42.55497216
02/04/2024 11:00,36.5,4.75,0,0 days,975,02/04/2024 11:00,34.273605,290.917,-0.7637329,-0.44544983,0.884145629,30.25302105
02/04/2024 11:00,36.5,5,0,0 days,975,02/04/2024 11:00,37.961105,290.4131,-1.2715454,-0.97084045,1.599799639,37.3621762
02/04/2024 11:00,36.25,4.5,0,0 days,975,02/04/2024 11:00,26.937668,291.75684,-0.42193604,0.11705017,0.437870716,344.4953409
02/04/2024 11:00,36.25,4.75,0,0 days,975,02/04/2024 11:00,26.85173,291.83496,-0.4570923,0.122909546,0.473328773,344.9494849
02/04/2024 11:00,36.25,5,0,0 days,975,02/04/2024 11:00,28.36345,291.5166,-0.70513916,0.018417358,0.705379638,358.5038456
02/04/2024 11:00,36,4.5,0,0 days,975,02/04/2024 11:00,23.547043,292.1709,-0.23345947,0.70103455,0.738886165,288.4188594
02/04/2024 11:00,36,4.75,0,0 days,975,02/04/2024 11:00,23.30095,292.29785,-0.3447876,0.5047455,0.611266316,304.3366694
02/04/2024 11:00,36,5,0,0 days,975,02/04/2024 11:00,23.785324,292.2412,-0.616272,0.5252533,0.809742062,319.5587932
02/04/2024 11:00,35.75,4.5,0,0 days,975,02/04/2024 11:00,26.500168,291.73535,0.20501709,1.3904877,1.405520562,261.612593
02/04/2024 11:00,35.75,4.75,0,0 days,975,02/04/2024 11:00,24.746262,291.9502,0.17474365,1.5340424,1.543962897,263.501416
02/04/2024 11:00,35.75,5,0,0 days,975,02/04/2024 11:00,23.5822,292.20605,-0.101623535,1.693222,1.696268871,273.4346491
02/04/2024 11:00,35.5,4.5,0,0 days,975,02/04/2024 11:00,33.52751,290.87598,0.21087646,0.52427673,0.565097311,248.088846
02/04/2024 11:00,35.5,4.75,0,0 days,975,02/04/2024 11:00,31.929855,290.86426,0.40618896,1.1336517,1.204224086,250.2873283
02/04/2024 11:00,35.5,5,0,0 days,975,02/04/2024 11:00,27.906418,291.3545,0.30560303,1.8641205,1.889004619,260.6897753
02/04/2024 11:00,35.25,4.5,0,0 days,975,02/04/2024 11:00,32.941574,290.65332,-0.3135376,-1.2696686,1.307808924,76.1286471
02/04/2024 11:00,35.25,4.75,0,0 days,975,02/04/2024 11:00,33.27751,290.3994,-0.17095947,-0.9171295,0.932927468,79.44084739
02/04/2024 11:00,35.25,5,0,0 days,975,02/04/2024 11:00,31.410324,290.917,-0.3027954,0.22447205,0.376925398,323.4492606
02/04/2024 11:00,35,4.5,0,0 days,975,02/04/2024 11:00,26.879074,291.48926,-1.3613892,-1.9854889,2.407394178,55.56275572
02/04/2024 11:00,35,4.75,0,0 days,975,02/04/2024 11:00,30.406418,291.0166,-1.6084595,-2.0265045,2.587249979,51.56057194
02/04/2024 11:00,35,5,0,0 days,975,02/04/2024 11:00,34.52751,291.25684,-1.8965454,-0.87416077,2.088310682,24.74604742
02/04/2024 11:00,34.75,4.5,0,0 days,975,02/04/2024 11:00,23.172043,292.49902,-2.8828735,-1.8897858,3.447063966,33.24570631
02/04/2024 11:00,34.75,4.75,0,0 days,975,02/04/2024 11:00,30.590012,291.90137,-3.310608,-2.2276764,3.990321725,33.93623213
02/04/2024 11:00,34.75,5,0,0 days,975,02/04/2024 11:00,38.68376,291.66113,-3.4102173,-1.2403717,3.628788226,19.98744952
02/04/2024 11:00,34.5,4.5,0,0 days,975,02/04/2024 11:00,22.94548,292.80176,-4.1914673,-2.152481,4.711854474,27.18225661
02/04/2024 11:00,34.5,4.75,0,0 days,975,02/04/2024 11:00,31.492355,292.4541,-4.314514,-2.6388092,5.057503836,31.45046269
02/04/2024 11:00,34.5,5,0,0 days,975,02/04/2024 11:00,39.672043,291.9209,-4.000061,-1.4415436,4.251886164,19.81816895
02/04/2024 11:00,34.25,4.5,0,0 days,975,02/04/2024 11:00,24.55095,292.65918,-4.522522,-2.681778,5.257864441,30.66721401
02/04/2024 11:00,34.25,4.75,0,0 days,975,02/04/2024 11:00,32.304855,292.73535,-4.229553,-2.9454498,5.154104491,34.85325367
02/04/2024 11:00,34.25,5,0,0 days,975,02/04/2024 11:00,39.55876,292.18457,-3.750061,-1.4151764,4.00820181,20.67521439
02/04/2024 11:00,34,4.5,0,0 days,975,02/04/2024 11:00,24.828293,292.54004,-4.19928,-2.9659576,5.141094923,35.23361705
02/04/2024 11:00,34,4.75,0,0 days,975,02/04/2024 11:00,31.015793,293.0244,-3.710022,-2.7325592,4.607726448,36.37292746
02/04/2024 11:00,34,5,0,0 days,975,02/04/2024 11:00,37.668137,292.583,-3.3115845,-1.1446686,3.503834771,19.06800877
02/04/2024 12:00,37,4.5,0,0 days,975,02/04/2024 12:00,42.496216,287.18567,-0.98316956,-1.0802612,1.460680199,47.69397997
02/04/2024 12:00,37,4.75,0,0 days,975,02/04/2024 12:00,43.183716,287.18762,-1.1482086,-0.6466675,1.317786722,29.38807575
02/04/2024 12:00,37,5,0,0 days,975,02/04/2024 12:00,43.414185,287.12708,-1.1110992,-0.07244873,1.113458688,3.730664704
02/04/2024 12:00,36.75,4.5,0,0 days,975,02/04/2024 12:00,40.21106,289.25403,-1.1296539,-1.5372925,1.907717527,53.69031091
02/04/2024 12:00,36.75,4.75,0,0 days,975,02/04/2024 12:00,39.925903,289.32825,-1.6091461,-1.2745972,2.052790587,38.38258227
02/04/2024 12:00,36.75,5,0,0 days,975,02/04/2024 12:00,42.12903,288.87708,-2.122818,-1.68573,2.710727189,38.45309288
02/04/2024 12:00,36.5,4.5,0,0 days,975,02/04/2024 12:00,32.515747,291.9005,-0.47731018,-0.7189331,0.862954118,56.41923559
02/04/2024 12:00,36.5,4.75,0,0 days,975,02/04/2024 12:00,32.56653,291.96106,-0.7741852,-0.6466675,1.00873266,39.87159782
02/04/2024 12:00,36.5,5,0,0 days,975,02/04/2024 12:00,36.89856,291.2599,-1.3747711,-1.5519409,2.073286313,48.46419781
02/04/2024 12:00,36.25,4.5,0,0 days,975,02/04/2024 12:00,22.765747,293.32043,-0.19410706,0.13458252,0.23619908,325.2648165
02/04/2024 12:00,36.25,4.75,0,0 days,975,02/04/2024 12:00,22.85559,293.3634,-0.24195862,0.27520752,0.366446658,311.3214849
02/04/2024 12:00,36.25,5,0,0 days,975,02/04/2024 12:00,24.519653,293.00208,-0.5652008,0.18829346,0.595740188,341.5747963
02/04/2024 12:00,36,4.5,0,0 days,975,02/04/2024 12:00,20.187622,293.6134,0.07054138,1.1238403,1.126052,266.4083616
02/04/2024 12:00,36,4.75,0,0 days,975,02/04/2024 12:00,20.57434,293.6798,0.019760132,0.88360596,0.883826881,268.7189046
02/04/2024 12:00,36,5,0,0 days,975,02/04/2024 12:00,21.113403,293.56848,-0.21559143,0.9607544,0.984646476,282.6475529
02/04/2024 12:00,35.75,4.5,0,0 days,975,02/04/2024 12:00,23.144653,292.7716,0.10374451,2.0671997,2.069801325,267.1269637
02/04/2024 12:00,35.75,4.75,0,0 days,975,02/04/2024 12:00,21.996216,293.11536,0.21116638,2.1443481,2.154720403,264.3758858
02/04/2024 12:00,35.75,5,0,0 days,975,02/04/2024 12:00,21.578247,293.25598,0.14768982,2.3601685,2.364784902,266.4193301
02/04/2024 12:00,35.5,4.5,0,0 days,975,02/04/2024 12:00,27.746216,291.87708,-0.5056305,1.2293091,1.329234015,292.3579901
02/04/2024 12:00,35.5,4.75,0,0 days,975,02/04/2024 12:00,26.07434,292.22083,-0.18824768,2.0476685,2.056303352,275.2525909
02/04/2024 12:00,35.5,5,0,0 days,975,02/04/2024 12:00,24.558716,292.57043,0.003158569,2.9627075,2.962709184,269.9389165
02/04/2024 12:00,35.25,4.5,0,0 days,975,02/04/2024 12:00,26.238403,292.11145,-1.2741852,-0.31756592,1.313162609,13.9947448
02/04/2024 12:00,35.25,4.75,0,0 days,975,02/04/2024 12:00,26.839966,292.00793,-1.1960602,0.56915283,1.324573496,334.5522628
02/04/2024 12:00,35.25,5,0,0 days,975,02/04/2024 12:00,28.433716,292.3009,-1.0857086,1.8865356,2.176644145,299.9205948
02/04/2024 12:00,35,4.5,0,0 days,975,02/04/2024 12:00,23.050903,292.8263,-2.1911774,-0.66619873,2.290213777,16.91120585
02/04/2024 12:00,35,4.75,0,0 days,975,02/04/2024 12:00,27.707153,292.30872,-2.562271,0.06427002,2.563076923,358.5631384
02/04/2024 12:00,35,5,0,0 days,975,02/04/2024 12:00,33.289185,292.463,-2.6032867,1.3640747,2.939013683,332.3462823
02/04/2024 12:00,34.75,4.5,0,0 days,975,02/04/2024 12:00,23.125122,293.30286,-3.4538727,-0.38397217,3.475150537,6.343608919
02/04/2024 12:00,34.75,4.75,0,0 days,975,02/04/2024 12:00,31.019653,292.78528,-3.8532867,0.018371582,3.853330495,359.726829
02/04/2024 12:00,34.75,5,0,0 days,975,02/04/2024 12:00,37.621216,292.69153,-3.7058258,1.133606,3.875333202,342.9912149
02/04/2024 12:00,34.5,4.5,0,0 days,975,02/04/2024 12:00,24.457153,293.49426,-4.522232,-0.6359253,4.566725659,8.0045602
02/04/2024 12:00,34.5,4.75,0,0 days,975,02/04/2024 12:00,31.539185,293.40637,-4.5212555,-0.42791748,4.541460631,5.406694611
02/04/2024 12:00,34.5,5,0,0 days,975,02/04/2024 12:00,37.089966,293.05676,-4.140396,0.93927,4.245598564,347.2184883
02/04/2024 12:00,34.25,4.5,0,0 days,975,02/04/2024 12:00,25.14856,293.55286,-4.687271,-1.1456909,4.825258238,13.73527108
02/04/2024 12:00,34.25,4.75,0,0 days,975,02/04/2024 12:00,30.785278,293.88293,-4.3064117,-0.71990967,4.366171282,9.490467713
02/04/2024 12:00,34.25,5,0,0 days,975,02/04/2024 12:00,36.02356,293.44543,-3.9763336,1.0046997,4.101298622,345.8198732
02/04/2024 12:00,34,4.5,0,0 days,975,02/04/2024 12:00,24.359497,293.61536,-4.277115,-1.3449097,4.483580581,17.45539983
02/04/2024 12:00,34,4.75,0,0 days,975,02/04/2024 12:00,29.027466,294.11536,-3.7985992,-0.5841675,3.843254812,8.742738239
02/04/2024 12:00,34,5,0,0 days,975,02/04/2024 12:00,34.41028,293.79504,-3.6150055,1.1228638,3.785378168,342.7445828
02/04/2024 13:00,37,4.5,0,0 days,975,02/04/2024 13:00,41.361176,287.30396,-3.0927734,-0.77415466,3.188191139,14.05300359
02/04/2024 13:00,37,4.75,0,0 days,975,02/04/2024 13:00,41.79477,287.41333,-2.8808594,-0.34739685,2.901729735,6.875978391
02/04/2024 13:00,37,5,0,0 days,975,02/04/2024 13:00,41.685394,287.54028,-2.5654297,-0.011459351,2.565455293,0.255929087
02/04/2024 13:00,36.75,4.5,0,0 days,975,02/04/2024 13:00,41.954926,289.4602,-2.0458984,-1.5231781,2.550641446,36.66780496
02/04/2024 13:00,36.75,4.75,0,0 days,975,02/04/2024 13:00,41.630707,289.4641,-2.2470703,-1.3161469,2.604144312,30.35822413
02/04/2024 13:00,36.75,5,0,0 days,975,02/04/2024 13:00,44.423676,288.95435,-2.6210938,-2.0427094,3.323070027,37.93052403
02/04/2024 13:00,36.5,4.5,0,0 days,975,02/04/2024 13:00,32.462738,292.7141,-0.45507812,-0.7604828,0.886244991,59.10340868
02/04/2024 13:00,36.5,4.75,0,0 days,975,02/04/2024 13:00,32.42758,292.6731,-0.6953125,-0.6921234,0.981067925,44.86830264
02/04/2024 13:00,36.5,5,0,0 days,975,02/04/2024 13:00,37.634613,291.7942,-1.25,-1.8366547,2.221666151,55.76137653
02/04/2024 13:00,36.25,4.5,0,0 days,975,02/04/2024 13:00,20.267426,294.55396,0.0859375,0.2971344,0.309312311,253.869022
02/04/2024 13:00,36.25,4.75,0,0 days,975,02/04/2024 13:00,20.247894,294.59497,0.080078125,0.47877502,0.485425613,260.5048121
02/04/2024 13:00,36.25,5,0,0 days,975,02/04/2024 13:00,21.900238,294.2102,-0.18652344,0.34791565,0.394761058,298.1965087
02/04/2024 13:00,36,4.5,0,0 days,975,02/04/2024 13:00,18.267426,294.6985,0.44628906,1.5735016,1.63556755,254.1651805
02/04/2024 13:00,36,4.75,0,0 days,975,02/04/2024 13:00,19.259613,294.677,0.51171875,1.27565,1.374459531,248.1421303
02/04/2024 13:00,36,5,0,0 days,975,02/04/2024 13:00,19.622894,294.58325,0.3623047,1.3498688,1.397644616,254.975907
02/04/2024 13:00,35.75,4.5,0,0 days,975,02/04/2024 13:00,20.474457,293.7688,0.171875,2.5852203,2.590927443,266.1963624
02/04/2024 13:00,35.75,4.75,0,0 days,975,02/04/2024 13:00,19.861176,293.97192,0.43164062,2.6164703,2.651835299,260.6322559
02/04/2024 13:00,35.75,5,0,0 days,975,02/04/2024 13:00,20.236176,294.0266,0.48242188,2.851822,2.892338084,260.398588
02/04/2024 13:00,35.5,4.5,0,0 days,975,02/04/2024 13:00,22.66977,293.1809,-0.79785156,1.8029938,1.971637328,293.8701024
02/04/2024 13:00,35.5,4.75,0,0 days,975,02/04/2024 13:00,21.568207,293.42896,-0.2890625,2.7473297,2.762494816,276.0063224
02/04/2024 13:00,35.5,5,0,0 days,975,02/04/2024 13:00,22.654144,293.5442,0.028320312,3.7053375,3.705445726,269.5620904
