time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo,temperature_estimated,system_torque_knm,generator_speed_rpm,degradation,cycle_factor,maintenance_performed
2024-01-03 10:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 10:00:00,82.582275,274.57495,5.9598475,0.19300485,-2.34201e-05,28.183543408483725,239.20115360192932,618.0291397734884,0.04078136202779052,104.8657037137599,False
2024-01-03 11:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 11:00:00,84.774826,274.3269,6.1127777,1.3992949,-2.7820744e-05,25.475594992080932,264.5430134619525,649.9432917394743,0.040973801799022956,104.8657037137599,False
2024-01-03 12:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 12:00:00,85.66431,274.1084,6.371564,1.7497187,-3.4964396e-05,26.886760882308288,293.7007163146031,684.8253376682384,0.041205922650570194,104.8657037137599,False
2024-01-03 13:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 13:00:00,87.81763,273.83057,6.473549,2.1412888,-4.357654e-05,26.175319800814457,312.76313440354284,706.7000073908688,0.04146576502400568,104.8657037137599,False
2024-01-03 14:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 14:00:00,87.21652,273.69775,6.446993,2.6918802,-5.8331978e-05,23.729327980264912,328.35679474396676,724.1029574423874,0.04174931524537068,104.8657037137599,False
2024-01-03 15:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 15:00:00,86.11667,273.65137,6.840625,2.6614943,-7.269504e-05,28.671806539546317,362.4489284273287,760.7653563003104,0.04208788420664912,104.8657037137599,False
2024-01-03 16:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 16:00:00,82.15184,273.70166,7.469859,2.431344,-7.249114e-05,24.877618624028308,415.1403036927231,814.1881304731332,0.04251992596921538,104.8657037137599,False
2024-01-03 17:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 17:00:00,80.02382,273.72217,7.9434595,2.2811432,-8.1089325e-05,23.9357782432208,459.48592419595343,856.5711114141092,0.04303840060976913,104.8657037137599,False
2024-01-03 18:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 18:00:00,80.29872,273.6272,8.128845,2.0681992,-8.522329e-05,25.55054455434171,473.2997045502168,869.3515526959633,0.043585224217985934,104.8657037137599,False
2024-01-03 19:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 19:00:00,80.17117,273.6516,8.648534,2.0734634,-8.962676e-05,25.690150348300072,532.1014236258695,921.7741567140284,0.044260169653419106,104.8657037137599,False
2024-01-03 20:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 20:00:00,82.35545,273.66895,7.8654556,1.4339752,-8.168514e-05,27.708249502535374,430.0172840227554,828.648356578739,0.04472042531052194,104.8657037137599,False
2024-01-03 21:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 21:00:00,82.97151,273.6604,8.151049,-0.68576413,-2.9649047e-05,24.957617781106443,450.11963132037573,847.7958662753003,0.04522006163561136,104.8657037137599,False
2024-01-03 22:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 22:00:00,86.608734,273.62378,7.026474,-2.6277733,4.831706e-05,28.83200380489076,378.58644489321773,777.516917860217,0.04558617953361971,104.8657037137599,False
2024-01-03 23:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 23:00:00,85.80687,273.46948,6.501355,-4.8761873,8.556608e-05,26.407626083760892,444.3002022268506,842.297618740537,0.04607426805414104,104.8657037137599,False
2024-01-04 00:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 00:00:00,78.28058,273.4585,6.4813757,-6.7456026,6.700588e-05,26.64124507816314,588.7112202312575,969.5684477463645,0.04688376515827894,104.8657037137599,False
2024-01-04 01:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 01:00:00,71.6461,273.20605,6.8935013,-7.865467,7.7837816e-05,25.356195986251773,735.8668223211814,1083.9941256975944,0.04809292743349014,104.8657037137599,False
2024-01-04 02:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 02:00:00,67.515976,272.69556,6.863824,-8.324939,0.00010332902,24.752158756068752,783.1645090866044,1118.2883911052907,0.04944546770673971,104.8657037137599,False
2024-01-04 03:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 03:00:00,69.55696,272.16455,5.7236776,-8.85822,0.00015774404,27.65595490982867,748.2625630080385,1093.0859850157794,0.05069151488547363,104.8657037137599,False
2024-01-04 04:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 04:00:00,73.226,271.3684,3.731513,-9.969982,0.0001945215,22.2952524360699,762.3641195965978,1103.3379125835713,0.05198012149271052,104.8657037137599,False
2024-01-04 05:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 05:00:00,75.45058,270.27124,1.9506664,-10.837814,0.00017737359,27.204660245634322,815.7689639364654,1141.3291427117376,0.05343563875696475,104.8657037137599,False
2024-01-04 06:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 06:00:00,72.015274,269.27148,1.4697618,-10.826482,0.00013716676,28.749990048405838,803.0517687245191,1132.3979876649473,0.05485059079194986,104.8657037137599,False
2024-01-04 07:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 07:00:00,68.203156,268.4104,1.4570951,-10.622173,0.000114969196,23.33490227834992,773.3225119797119,1111.2394323179353,0.05617270821749527,104.8657037137599,False
2024-01-04 08:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 08:00:00,65.67969,267.6726,1.2328548,-10.102929,0.00010682635,21.68037569303877,696.8701081081955,1054.880430121954,0.057269058478266,104.8657037137599,False
2024-01-04 09:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 09:00:00,64.07173,267.01807,1.1186056,-9.512736,0.00010085238,24.650313405775467,617.1812187856409,992.7357648853041,0.05815030573132492,104.8657037137599,False
2024-01-04 10:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 10:00:00,71.65282,265.90503,2.8681993,-8.916208,8.611892e-05,26.663008307691587,590.1504952810162,970.7529196553905,0.05896336443134301,104.8657037137599,False
2024-01-04 11:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 11:00:00,70.099976,265.77393,2.7233438,-9.456712,8.438037e-05,23.69652481237899,651.5075554785079,1019.9691721605628,0.05993470779842522,104.8657037137599,False
